id,name,type,level,level_codes,city,state,zip_code,district,latitude,longitude,rating,rating_year,distance
3601761,Woodglen Elementary School,public,"KG,1,2,3,4,5",e,New City,NY,10956,Clarkstown Central School District,41.163601,-74.000359,6,2020.0,14.83388221258404
3607548,Children Of Mary Nursery & Kindergarten,private,"PK,KG","p,e",Stony Point,NY,10980,,41.221146,-74.005844,,,14.874779723364858
3603554,Scarsdale Middle School,public,"6,7,8",m,Scarsdale,NY,10583,Scarsdale Union Free School District,40.993855,-73.77594,8,2020.0,14.876672424720693
3613775,Lyceum Kennedy,private,"PK,KG,1,2,3,4,5","p,e",Ardsley,NY,10502,,41.007072,-73.833572,,,14.893906818944414
3605066,Windward School,private,"1,2,3,4,5,6,7,8,9","e,m",White Plains,NY,10605,,40.990017,-73.740303,,,14.894590328954726
0901071,Wilton High School,public,"9,10,11,12",h,Wilton,CT,06897,Wilton School District,41.212044,-73.433487,10,2020.0,14.924753625709918
0901069,Middlebrook School,public,"6,7,8",m,Wilton,CT,06897,Wilton School District,41.20451,-73.433319,9,2020.0,14.926615879801657
0901067,Cider Mill School,public,"3,4,5",e,Wilton,CT,06897,Wilton School District,41.204456,-73.433258,8,2020.0,14.929798550958777
0902703,All For Kids Pre-School,private,"PK,KG","p,e",Ridgefield,CT,06877,,41.315384,-73.472809,,,14.951524227323002
0900803,Branchville Elementary School,public,"PK,KG,1,2,3,4,5","p,e",Ridgefield,CT,06877,Ridgefield School District,41.270481,-73.445839,8,2020.0,14.967208917941516
3613677,Alcott School,private,"PK,KG","p,e",Dobbs Ferry,NY,10522,,41.019981,-73.869926,,,14.969335255446332
3608065,The Alcott School,private,"PK,KG","p,e",Dobbs Ferry,NY,10522,,41.019981,-73.869926,,,14.969335255446332
0901070,Miller-Driscoll School,public,"PK,KG,1,2","p,e",Wilton,CT,06897,Wilton School District,41.175556,-73.434967,,,14.98358333229771
0900884,Rogers International School,public,"KG,1,2,3,4,5,6,7,8","e,m",Stamford,CT,06902,Stamford School District,41.052719,-73.513596,6,2020.0,15.05693514111375
0903878,Fusion Academy Greenwich,private,"6,7,8,9,10,11,12","m,h",Stamford,CT,06902,,41.028515,-73.550186,,,15.078729168479002
0900681,Silvermine Elementary School,public,"KG,1,2,3,4,5",e,Norwalk,CT,06850,Norwalk School District,41.147392,-73.440582,3,2020.0,15.09104166925572
3603555,Scarsdale Senior High School,public,"9,10,11,12",h,Scarsdale,NY,10583,Scarsdale Union Free School District,40.99361,-73.794113,9,2020.0,15.10534939788982
3600694,Dobbs Ferry High School,public,"9,10,11,12,UG",h,Dobbs Ferry,NY,10522,Dobbs Ferry Union Free School District,41.017761,-73.87085,8,2020.0,15.125493680639268
3600696,Dobbs Ferry Middle School,public,"6,7,8,UG",m,Dobbs Ferry,NY,10522,Dobbs Ferry Union Free School District,41.017761,-73.87085,6,2020.0,15.125493680639268
3604414,St. Pius X School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Scarsdale,NY,10583,,40.988602,-73.766098,,,15.144075832328781
0900671,Fox Run Elementary School,public,"PK,KG,1,2,3,4,5","p,e",Norwalk,CT,06850,Norwalk School District,41.11586,-73.454262,2,2020.0,15.157120310189269
0900226,Royle Elementary School,public,"PK,KG,1,2,3,4,5","p,e",Darien,CT,06820,Darien School District,41.087009,-73.474525,7,2020.0,15.174901512421242
3605171,Rye Country Day School,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Rye,NY,10580,,40.987061,-73.682312,,,15.193368710154473
0903242,Apple Blossom School & Family Center,private,"PK,KG","p,e",Wilton,CT,06897,,41.217186,-73.428192,,,15.214661289721251
3601752,Clarkstown South Senior High School,public,"9,10,11,12,UG",h,West Nyack,NY,10994,Clarkstown Central School District,41.103256,-73.979881,9,2020.0,15.219251370126885
3604474,St James The Apostle School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Carmel,NY,10512,,41.423187,-73.678436,,,15.227544210670212
3600154,Ardsley Middle School,public,"5,6,7,8,9,UG","e,m",Ardsley,NY,10502,Ardsley Union Free School District,41.002895,-73.84108,7,2020.0,15.315580299998757
3604430,Albertus Magnus High School,private,"9,10,11,12",h,Bardonia,NY,10954,,41.120625,-73.992844,,,15.322725465097493
0903642,Pinewood Learning Center,private,"PK,KG","p,e",Redding,CT,06896,,41.31443,-73.463768,,,15.324851802602309
3601103,North Rockland High School,public,"9,10,11,12,UG",h,Thiells,NY,10984,Haverstraw-Stony Point Community School District (North Rockland),41.214962,-74.015137,5,2020.0,15.332231846595498
3607633,Rockland Christian School,private,"7,8,9",m,New City,NY,10956,,41.136101,-74.000702,,,15.33463531634086
3601760,West Nyack Elementary School,public,"KG,1,2,3,4,5",e,West Nyack,NY,10994,Clarkstown Central School District,41.093639,-73.97538,4,2020.0,15.335451800116818
3601105,Thiells Elementary School,public,"KG,1,2,3",e,Thiells,NY,10984,Haverstraw-Stony Point Community School District (North Rockland),41.208977,-74.015594,4,2020.0,15.34381796264307
3600785,Greenville School,public,"KG,1,2,3,4,5,6,UG",e,Scarsdale,NY,10583,Edgemont Union Free School District,40.997894,-73.826691,8,2020.0,15.345831831682553
0901203,Our Lady of Fatima School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Wilton,CT,06897,,41.187412,-73.426208,,,15.346781289224154
3600695,Springhurst Elementary School,public,"KG,1,2,3,4,5,UG",e,Dobbs Ferry,NY,10522,Dobbs Ferry Union Free School District,41.012463,-73.867554,7,2020.0,15.353730100538108
3614793,Childrens Village,private,"PK,KG","p,e",Dobbs Ferry,NY,10522,,41.014542,-73.872635,,,15.364032460511762
3600783,Seely Place School,public,"KG,1,2,3,4,5,6",e,Scarsdale,NY,10583,Edgemont Union Free School District,40.994549,-73.816406,6,2020.0,15.379505884399816
0903030,Town & Country Montessori,private,"PK,KG","p,e",Wilton,CT,06897,,41.229275,-73.426285,,,15.380519343333292
3618421,Putnam County Correctional Facility,public,11,h,CARMEL,NY,10512,Carmel Central School District,41.425217,-73.676521,,,15.380785912237315
0900881,K. T. Murphy School,public,"PK,KG,1,2,3,4,5","p,e",Stamford,CT,06902,Stamford School District,41.047905,-73.511093,3,2020.0,15.383592652888762
3601083,Harrison High School,public,"9,10,11,12,UG",h,Harrison,NY,10528,Harrison Central School District,40.981579,-73.737305,8,2020.0,15.466616749723489
3605481,Blue Rock School,private,"KG,1,2,3,4,5,6,7,8","e,m",West Nyack,NY,10994,,41.10379,-73.985901,,,15.480884710502442
3603552,Heathcote School,public,"KG,1,2,3,4,5",e,Scarsdale,NY,10583,Scarsdale Union Free School District,40.984325,-73.771782,7,2020.0,15.48433519330906
3605172,The Masters School,private,"5,6,7,8,9,10,11,12","e,m,h",Dobbs Ferry,NY,10522,,41.010944,-73.870422,,,15.519399256838208
3600471,Carmel High School,public,"9,10,11,12,UG",h,CARMEL,NY,10512,Carmel Central School District,41.42733,-73.676422,6,2020.0,15.525932369791343
3603707,Cottage Lane Elementary School,public,"3,4,5",e,Blauvelt,NY,10913,South Orangetown Central School District,41.066254,-73.955544,7,2020.0,15.544916549641469
3612292,Ymca Child Care-Rye,private,"PK,KG","p,e",Rye,NY,10580,,40.981396,-73.685516,,,15.561128164340662
3603483,Midland School,public,"KG,1,2,3,4,5,UG",e,Rye,NY,10580,Rye City School District,40.982235,-73.676758,9,2020.0,15.563672685697242
0900678,Ponus Ridge Middle School,public,"6,7,8",m,Norwalk,CT,06850,Norwalk School District,41.123825,-73.440567,4,2020.0,15.60346291026135
3601084,Louis M Klein Middle School,public,"6,7,8,11,UG","m,h",Harrison,NY,10528,Harrison Central School District,40.979103,-73.719101,5,2020.0,15.612964320777461
3601750,Bardonia Elementary School,public,"KG,1,2,3,4,5",e,BARDONIA,NY,10954,Clarkstown Central School District,41.11084,-73.993362,4,2020.0,15.618147812146596
0901750,Landmark Preschool,private,"PK,KG","p,e",Redding,CT,06896,,41.260269,-73.428703,,,15.618147812146596
3614333,Rockland Jewish Academy,private,"PK,KG,1,2,3,4,5","p,e",West Nyack,NY,10994,,41.099709,-73.987198,,,15.670467396572509
3613614,The Manitou Learning Center,private,"PK,KG","p,e",Garrison,NY,10524,,41.349819,-73.953224,,,15.687735344924006
3601082,Harrison Avenue Elementary School,public,"KG,1,2,3,4,5,UG",e,Harrison,NY,10528,Harrison Central School District,40.977913,-73.714592,8,2020.0,15.698001665278934
3601756,Link Elementary School,public,"KG,1,2,3,4,5",e,New City,NY,10956,Clarkstown Central School District,41.133259,-74.006966,6,2020.0,15.705859544906607
0903698,The Goddard School - Danbury,private,"PK,KG","p,e",Danbury,CT,06810,,41.383106,-73.531639,,,15.729021213665229
3611391,Pigtails Nursery Day Care,private,"PK,KG","p,e",Nanuet,NY,10954,,41.113956,-73.997803,,,15.740785042315483
3612356,Kids' Base And Little School,private,"PK,KG","p,e",Scarsdale,NY,10583,,40.979294,-73.761528,,,15.745501261386655
0900223,Hindley Elementary School,public,"PK,KG,1,2,3,4,5","p,e",Darien,CT,06820,Darien School District,41.058819,-73.488243,10,2020.0,15.752890625970894
3603549,Edgewood School,public,"KG,1,2,3,4,5",e,Scarsdale,NY,10583,Scarsdale Union Free School District,40.984077,-73.796043,8,2020.0,15.768175773919744
0903248,St Lukes Parish School,private,"PK,KG","p,e",Darien,CT,06820,,41.061489,-73.484085,,,15.80284712987933
3608073,Preschool Play House/Funland,private,"PK,KG","p,e",Blauvelt,NY,10913,,41.06155,-73.956932,,,15.80404886475201
0903263,The Prospect School at Wooster,private,"3,4,5,6,7,8","e,m",Danbury,CT,06810,,41.364574,-73.498848,,,15.93255806728224
0901774,Education Connection Special Education,public,"3,4,5,6,7,8,9,10,11,12","e,m,h",Danbury,CT,06810,Education Connection,41.364594,-73.498718,,,15.938389650415699
0902104,Our Gang Nursery School,private,"PK,KG","p,e",Darien,CT,06820,,41.085331,-73.458435,,,15.94718456013024
0901332,Maimonides Academy,private,"PK,KG,1,2,3,4,5","p,e",Danbury,CT,06810,,41.364891,-73.498329,,,15.96714864478606
3604274,Resurrection School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Rye,NY,10580,,40.975456,-73.685028,,,15.97172629773696
3604450,Immaculate Heart of Mary School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Scarsdale,NY,10583,,40.981083,-73.799698,,,16.01656828265003
0900668,Briggs High School,public,"9,10,11,12",h,Norwalk,CT,06851,Norwalk School District,41.138897,-73.425262,,,16.019388072128947
3608068,St Dominic's School,private,"1,2,3,4,5,6,7,8,9,10,11","e,m,h",Blauvelt,NY,10913,,41.05349,-73.953735,,,16.0335187095331
3608451,Fieldstone Middle School,public,"7,8,UG",m,Thiells,NY,10984,Haverstraw-Stony Point Community School District (North Rockland),41.211929,-74.029083,3,2020.0,16.049257459579703
3603486,Rye High School,public,"9,10,11,12",h,Rye,NY,10580,Rye City School District,40.974056,-73.686401,9,2020.0,16.05976176569277
3603487,Rye Middle School,public,"6,7,8,UG",m,Rye,NY,10580,Rye City School District,40.974056,-73.686401,8,2020.0,16.05976176569277
0900673,Kendall Elementary School,public,"KG,1,2,3,4,5",e,Norwalk,CT,06850,Norwalk School District,41.118214,-73.433281,4,2020.0,16.09871127294419
3601107,Willow Grove Elementary School,public,"4,5,6",e,Thiells,NY,10984,Haverstraw-Stony Point Community School District (North Rockland),41.217709,-74.030197,3,2020.0,16.123120036785267
3605459,Cornerstone Christian School,private,"KG,1,2,3,4,5,6,7,8","e,m",New City,NY,10956,,41.148754,-74.021729,,,16.14348242136528
0901914,Parkway Christian Academy,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Norwalk,CT,06852,,41.152401,-73.417511,,,16.169391800365368
3604175,Casimir Pulaski School,public,"PK,KG,1,2,3,4,5,6,7,8,UG","p,e,m",YONKERS,NY,10583,Yonkers City School District,40.982403,-73.82045,7,2020.0,16.241924639914497
0901249,Wooster School,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Danbury,CT,06810,,41.371204,-73.499092,,,16.24341407036425
3603704,Tappan Zee High School,public,"9,10,11,12,UG",h,Orangeburg,NY,10962,South Orangetown Central School District,41.048527,-73.95343,7,2020.0,16.248075608634597
3603703,South Orangetown Middle School,public,"6,7,8",m,Blauvelt,NY,10913,South Orangetown Central School District,41.062138,-73.969231,4,2020.0,16.282648166329054
0901351,The Montessori School,private,"PK,KG,1,2,3,4,5,6","p,e",Wilton,CT,06897,,41.167946,-73.410988,,,16.295032124970483
3601782,George M Davis Elementary School,public,"KG,1,2,3,4,5,UG",e,New Rochelle,NY,10804,New Rochelle City School District,40.973995,-73.785324,6,2020.0,16.319119639106713
3601093,Hillside Elementary School,public,"KG,1,2,3,4",e,HASTINGS ON HUDSON,NY,10706,Hastings-on-Hudson Union Free School District,40.996506,-73.869011,10,2020.0,16.354783948699467
0900227,Tokeneke Elementary School,public,"PK,KG,1,2,3,4,5","p,e",Darien,CT,06820,Darien School District,41.073875,-73.458031,9,2020.0,16.390311556290154
3610800,Homework Club,private,"PK,KG","p,e",Hastings-on-Hudson,NY,10706,,40.998013,-73.874535,,,16.401801980936284
3603485,Osborn School,public,"KG,1,2,3,4,5",e,Rye,NY,10580,Rye City School District,40.967934,-73.703514,8,2020.0,16.40826239327923
3601150,Fort Montgomery Elementary School,public,"PK,KG,1,2","p,e",FORT MONTGOMERY,NY,10922,Highland Falls Central School District,41.334267,-73.98587,,,16.42136838704065
3601085,Parsons Memorial School,public,"KG,1,2,3,4,5,UG",e,Harrison,NY,10528,Harrison Central School District,40.967396,-73.717033,7,2020.0,16.422652764487307
0901428,Pear Tree Point School,private,"PK,KG,1,2,3,4,5,6","p,e",Darien,CT,06820,,41.05024,-73.480011,,,16.463373184038176
0901216,All Saints Catholic School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Norwalk,CT,06851,,41.137287,-73.416855,,,16.47038910360769
3604983,Melrose School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Brewster,NY,10509,,41.406582,-73.550072,,,16.494466054407397
3600920,Garrison School,public,"KG,1,2,3,4,5,6,7,8","e,m",GARRISON,NY,10524,Garrison Union Free School District,41.380516,-73.937927,9,2020.0,16.564985024917046
0900683,West Rocks Middle School,public,"6,7,8",m,Norwalk,CT,06851,Norwalk School District,41.134178,-73.415352,5,2020.0,16.607787664508432
3600472,George Fischer Middle School,public,"5,6,7,8,UG","e,m",CARMEL,NY,10512,Carmel Central School District,41.440041,-73.652969,4,2020.0,16.608490437073584
3603553,Quaker Ridge School,public,"KG,1,2,3,4,5",e,Scarsdale,NY,10583,Scarsdale Union Free School District,40.967621,-73.771042,7,2020.0,16.61625262529981
3600774,Greenvale School,public,"2,3,4,5,UG",e,Scarsdale,NY,10583,Eastchester Union Free School District,40.973297,-73.80648,10,2020.0,16.62865895335976
3603743,Summit Park Elementary School,public,"KG,1,2,3,UG",e,New City,NY,10956,East Ramapo Central School District (Spring Valley),41.159458,-74.034554,4,2020.0,16.634432748828715
3601745,A Macarthur Barr Middle School,public,"7,8,UG",m,Nanuet,NY,10954,Nanuet Union Free School District,41.089439,-74.000908,5,2020.0,16.63538842009768
3618278,A Macarthur Barr Middle School 5-6 Academy for Excellence,public,"5,6,UG",e,Nanuet,NY,10954,Nanuet Union Free School District,41.089439,-74.000908,5,2020.0,16.63538842009768
3601149,James I O'Neill High School,public,"9,10,11,12",h,FORT MONTGOMERY,NY,10922,Highland Falls Central School District,41.351082,-73.975647,6,2020.0,16.653987348851082
3607374,Kid's Corner of Rockland,private,"PK,KG","p,e",Orangeburg,NY,10962,,41.046902,-73.961998,,,16.65706127977929
3601092,Hastings High School,public,"9,10,11,12,UG",h,HASTINGS ON HUDSON,NY,10706,Hastings-on-Hudson Union Free School District,40.993546,-73.875107,9,2020.0,16.686177563473223
3601091,Farragut Middle School,public,"5,6,7,8","e,m",HASTINGS ON HUDSON,NY,10706,Hastings-on-Hudson Union Free School District,40.993656,-73.875641,5,2020.0,16.6929554972846
0903651,Winston Preparatory School,private,"4,5,6,7,8,9,10,11,12","e,m,h",Norwalk,CT,06851,,41.130779,-73.41478,,,16.707261983173225
3610799,Beginners Club Day Care,private,"PK,KG","p,e",Hastings-on-Hudson,NY,10706,,40.993774,-73.877365,,,16.729468602035617
0900672,Jefferson Magnet School,public,"KG,1,2,3,4,5",e,Norwalk,CT,06850,Norwalk School District,41.11665,-73.421059,4,2020.0,16.729659363465768
0901796,Oakbridge School Community Solutions,private,"7,8,9,10,11,12","m,h",Norwalk,CT,06851,,41.131409,-73.41362,,,16.75134216511116
3609345,Creative Kids Childcare Center,private,"PK,KG","p,e",Brewster,NY,10509,,41.422554,-73.577423,,,16.760327836255858
3601746,Nanuet Senior High School,public,"9,10,11,12,UG",h,Nanuet,NY,10954,Nanuet Union Free School District,41.089409,-74.004181,8,2020.0,16.785939577715087
0901681,New England Country Day School,private,"PK,KG","p,e",Danbury,CT,06810,,41.378696,-73.493896,,,16.800535001926256
3604178,School 29,public,"PK,KG,1,2,3,4,5,6,7,8,UG","p,e,m",Yonkers,NY,10710,Yonkers City School District,40.977654,-73.834923,6,2020.0,16.80542334124548
3604367,St Anthony School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Nanuet,NY,10954,,41.097118,-74.010071,,,16.812290752730934
0900667,Brookside Elementary School,public,"PK,KG,1,2,3,4,5","p,e",Norwalk,CT,06854,Norwalk School District,41.090431,-73.435425,3,2020.0,16.812698373246175
0900670,Cranbury Elementary School,public,"KG,1,2,3,4,5",e,Norwalk,CT,06851,Norwalk School District,41.155247,-73.403839,5,2020.0,16.821221121702063
0900682,Tracey School,public,"PK,KG,1,2,3,4,5","p,e",Norwalk,CT,06851,Norwalk School District,41.124435,-73.413368,5,2020.0,16.917151751649744
3607549,Yeshiva Avir Yakov,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Spring Valley,NY,10977,,41.141899,-74.034897,,,16.925651509314378
3601744,George W Miller Elementary School,public,"KG,1,2",e,Nanuet,NY,10954,Nanuet Union Free School District,41.08638,-74.005318,,,16.938614587346365
3600315,Henry H Wells Middle School,public,"6,7,8,UG",m,Brewster,NY,10509,Brewster Central School District,41.434822,-73.604263,4,2020.0,16.981036946822922
0903956,Center for Global Studies,public,"9,10,11,12",h,Norwalk,CT,06854,Norwalk School District,41.08633,-73.433578,8,2020.0,17.0325947282737
0900666,Brien McMahon High School,public,"9,10,11,12",h,Norwalk,CT,06854,Norwalk School District,41.08633,-73.433578,3,2020.0,17.0325947282737
3600317,C V Starr Intermediate School,public,"3,4,5,UG",e,Brewster,NY,10509,Brewster Central School District,41.435951,-73.605324,3,2020.0,17.03457628593088
3607889,Rockland Psychiatric Center,private,UG,"e,m,h",Orangeburg,NY,10962,New York State Office Mental Health (Office of Mental Health),41.044773,-73.969398,,,17.044978686915133
3601551,Mamaroneck Avenue School,public,"KG,1,2,3,4,5,UG",e,Mamaroneck,NY,10543,Mamaroneck Union Free School District,40.958687,-73.738411,6,2020.0,17.049068562267763
3603490,Rye Neck Middle School,public,"6,7,8",m,Mamaroneck,NY,10543,Rye Neck Union Free School District,40.958221,-73.715515,6,2020.0,17.05756148483229
3603491,Rye Neck Senior High School,public,"9,10,11,12",h,Mamaroneck,NY,10543,Rye Neck Union Free School District,40.958221,-73.715515,8,2020.0,17.05756148483229
3604323,Annunciation School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Tuckahoe,NY,10707,,40.970013,-73.820679,,,17.058820385996743
3606248,Highview Elementary School,public,"3,4",e,Nanuet,NY,10954,Nanuet Union Free School District,41.088264,-74.011009,4,2020.0,17.136423005704202
3603484,Milton School,public,"KG,1,2,3,4,5,UG",e,Rye,NY,10580,Rye City School District,40.958061,-73.688164,9,2020.0,17.14936185019946
3603488,Daniel Warren Elementary School,public,"KG,1,2",e,Mamaroneck,NY,10543,Rye Neck Union Free School District,40.956364,-73.720985,,,17.183944971230442
3604145,Robert C Dodson School,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Yonkers,NY,10710,Yonkers City School District,40.969761,-73.828125,3,2020.0,17.19788049759529
3604369,Iona Preparatory School,private,"9,10,11,12",h,New Rochelle,NY,10804,,40.962601,-73.7957,,,17.20512259684094
0900679,Roton Middle School,public,"6,7,8",m,Norwalk,CT,06853,Norwalk School District,41.077637,-73.436211,5,2020.0,17.21288105683075
3601148,Highland Falls Intermediate School,public,"3,4,5,6,7,8","e,m",Highland Falls,NY,10928,Highland Falls Central School District,41.370678,-73.968956,4,2020.0,17.24444119949793
3603705,William O Schaefer Elementary School,public,"KG,1,2",e,Tappan,NY,10983,South Orangetown Central School District,41.029839,-73.957565,,,17.28893832254216
3600316,John F Kennedy Elementary School,public,"KG,1,2",e,Brewster,NY,10509,Brewster Central School District,41.439709,-73.604408,,,17.294406402624677
3608574,Home Room Learning Center,private,"PK,KG,1,2,3,4,5","p,e",Spring Valley,NY,10977,,41.135258,-74.040001,,,17.305316465134776
3603489,F E Bellows Elementary School,public,"3,4,5",e,Mamaroneck,NY,10543,Rye Neck Union Free School District,40.954445,-73.726318,7,2020.0,17.31920041756248
3607520,Ohel Torah,private,10,h,Chester,NY,10918,,40.983002,-73.875298,,,17.332754421067023
3605926,Bais Yaakov Chofetz Chaim Of Pomona,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Pomona,NY,10970,,41.18985,-74.053711,,,17.35722780767271
0900054,Side By Side Charter School,charter,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Norwalk,CT,06854,Side by Side Community School,41.095444,-73.419815,6,2020.0,17.37899884424671
0900669,Columbus Magnet School,public,"KG,1,2,3,4,5,6,7","e,m",Norwalk,CT,06854,Norwalk School District,41.093803,-73.420876,6,2020.0,17.379361104552178
3603739,Pomona Middle School,public,"7,8",m,Suffern,NY,10901,East Ramapo Central School District (Spring Valley),41.166191,-74.052139,4,2020.0,17.454677072588762
3600313,Brewster High School,public,"9,10,11,12,UG",h,Brewster,NY,10509,Brewster Central School District,41.442211,-73.603424,5,2020.0,17.474204953583456
3600773,Eastchester Senior High School,public,"9,10,11,12,UG",h,Eastchester,NY,10709,Eastchester Union Free School District,40.961151,-73.809921,9,2020.0,17.485310127132863
0900680,Rowayton School,public,"KG,1,2,3,4,5",e,Norwalk,CT,06853,Norwalk School District,41.066589,-73.438461,6,2020.0,17.518413138305146
3600772,Eastchester Middle School,public,"6,7,8,UG",m,Eastchester,NY,10709,Eastchester Union Free School District,40.960667,-73.810661,5,2020.0,17.527839984092857
3601788,William B Ward Elementary School,public,"KG,1,2,3,4,5,UG",e,New Rochelle,NY,10804,New Rochelle City School District,40.955616,-73.78373,8,2020.0,17.54777113599364
0903770,Westside Middle School Academy,public,"6,7,8",m,Danbury,CT,06811,Danbury School District,41.386742,-73.484215,4,2020.0,17.54884486808257
3610208,Learning Choice,private,"PK,KG","p,e",Carmel,NY,10512,,41.456722,-73.670341,,,17.580978537785676
3608519,Cheder Chabad of Monsey,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Spring Valley,NY,10977,,41.124199,-74.041298,,,17.59894304497496
3605058,Yeshiua of Rockland County,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Spring Valley,NY,10977,,41.124199,-74.041298,,,17.59894304497496
0901047,Hurlbutt Elementary School,public,"PK,KG,1,2","p,e",Weston,CT,06883,Weston School District,41.204117,-73.381866,,,17.601429778667033
3608514,Byrsrh of Monsey,private,"9,10,11,12",h,Spring Valley,NY,10977,,41.123924,-74.041298,,,17.60501696347571
3604415,St. Joseph School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Spring Valley,NY,10977,,41.1236,-74.041397,,,17.617080915157768
3605299,Hudson Country Montessori School,private,"PK,KG,1,2,3,4,5,6,7","p,e,m",New Rochelle,NY,10804,,40.954182,-73.783447,,,17.64235649396647
3607277,Ferncliff Manor,private,UG,"e,m,h",Yonkers,NY,10710,,40.973984,-73.866859,,,17.693175463233374
0901049,Weston Middle School,public,"6,7,8",m,Weston,CT,06883,Weston School District,41.213814,-73.380234,8,2020.0,17.69514956441771
0901048,Weston High School,public,"9,10,11,12",h,Weston,CT,06883,Weston School District,41.211342,-73.379448,10,2020.0,17.731322778281783
3604152,Paideia School 15,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Yonkers,NY,10707,Yonkers City School District,40.961399,-73.827492,5,2020.0,17.73479811599786
0900209,Mill Ridge Primary School,public,"PK,KG,1,2,3","p,e",Danbury,CT,06811,Danbury School District,41.389729,-73.48307,6,2020.0,17.738097605229473
0903003,Three Four Open The Door,private,"PK,KG","p,e",Westport,CT,06880,,41.166203,-73.381546,,,17.82646923583581
3600771,Anne Hutchinson School,public,"2,3,4,5,7,UG","e,m",Eastchester,NY,10709,Eastchester Union Free School District,40.955387,-73.807808,9,2020.0,17.841160972821157
0901874,Weston Intermediate School,public,"3,4,5",e,Weston,CT,06883,Weston School District,41.208054,-73.377029,9,2020.0,17.85340139436042
3604172,School 22,public,"PK,KG,1,2,3,4,5,6","p,e",Yonkers,NY,10703,Yonkers City School District,40.972691,-73.870804,4,2020.0,17.86294940783178
0900684,Wolfpit School,public,"KG,1,2,3,4,5",e,Norwalk,CT,06851,Norwalk School District,41.133015,-73.390625,6,2020.0,17.86306995414269
3603733,Hempstead Elementary School,public,"KG,1,2,3,4,5,6,UG",e,Spring Valley,NY,10977,East Ramapo Central School District (Spring Valley),41.143658,-74.054337,4,2020.0,17.874925124585236
3604146,Family School 32,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Yonkers,NY,10710,Yonkers City School District,40.963268,-73.843285,4,2020.0,17.88955410292418
3604244,St Anthony School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Yonkers,NY,10703,,40.972401,-73.871307,,,17.892454049486123
3607481,Yeshiva Zichron Yaakov,private,"9,10,11,12",h,Spring Valley,NY,10977,,41.142258,-74.054359,,,17.89942150198218
3604177,Kahlil Gibran School,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Yonkers,NY,10710,Yonkers City School District,40.961178,-73.837402,5,2020.0,17.9180800825183
0900739,John Read Middle School,public,"5,6,7,8","e,m",Redding,CT,06896,Redding School District,41.305515,-73.401909,8,2020.0,17.94309468477761
3603198,Evans Park School,public,"KG,1,2,3,4",e,Pearl River,NY,10965,Pearl River Union Free School District,41.065331,-74.011421,4,2020.0,17.95750618265873
3605928,Yeshiva Degal Hatorah,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Spring Valley,NY,10977,,41.116882,-74.045303,,,17.96263996420893
3608001,Congregation Noam E Lizensk,private,"9,10,11,12",h,Nanuet,NY,10954,,41.104046,-74.038666,,,17.965412529359863
3401434,Northvale Public School,public,"KG,1,2,3,4,5,6,7,8,UG","e,m",Northvale,NJ,07647,Northvale Public School District,41.012768,-73.953156,7,2021.0,17.98013782047299
3608618,Mesivta Maamar Mordechai,private,"9,10,11",h,Spring Valley,NY,10977,,41.117302,-74.045952,,,17.984545838666783
0900676,Nathan Hale Middle School,public,"6,7,8",m,Norwalk,CT,06851,Norwalk School District,41.116177,-73.395119,4,2020.0,18.003749363092943
3601779,Albert Leonard Middle School,public,"6,7,8,UG",m,New Rochelle,NY,10804,New Rochelle City School District,40.94817,-73.781158,4,2020.0,18.029408328880162
3603201,Pearl River High School,public,"8,9,10,11,12","m,h",Pearl River,NY,10965,Pearl River Union Free School District,41.061188,-74.009537,6,2020.0,18.031542744230553
3608528,Congregation Bais Malka,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",New Hempstead,NY,10977,,41.147232,-74.058586,,,18.032869996396037
