enrollment,percent-reduced-lunch,percent-disadvantaged,percent-limited-english,average-salary,student-teacher-ratio,student-counselor-ratio,percentage-female,teachers-experience,percentage-certified,Universal_ID,Hispanic,White,African American,Asian,Native Hawaiian or Other Pacific Islander,Two or more races,Native American,Asian or Pacific Islander
230.0,97.391304,,10.1818,77733.86,9.5,240.0,44.347826,16.158415,100.0,3608914,56.956521,0.869565,36.086956,,0.0,0.0,2.608695,3.47826
642.0,76.635514,,6.20915,80629.37,12.09,642.06,39.408099,13.498768,100.0,3608915,58.878504,1.713395,27.258566,,0.467289,0.467289,0.623052,10.5919
431.0,76.334106,,10.7937,63210.54,15.18,425.0,53.828306,28.571428,57.142857,3607670,74.477958,0.696055,22.969837,,0.232018,0.0,1.392111,0.232018
246.0,89.430894,,5.08475,85540.12,12.83,142.64,100.0,17.845732,100.0,3608349,33.739837,15.447154,37.398373,,1.626016,0.406504,1.626016,9.756097
469.0,9.381663,,,80158.25,12.84,,50.533049,9.749303,100.0,3400576,21.7484,54.157782,1.918976,,0.426439,2.345415,0.426439,18.976545
591.0,83.079526,,14.0496,89409.12,13.35,451.43,50.253807,8.342133,100.0,3602273,71.742808,2.87648,23.011844,,0.338409,0.338409,0.676818,1.015228
506.0,20.553359,,,97556.87,11.71,492.0,43.675889,4.761904,100.0,3401754,37.747035,46.04743,4.940711,,,,,11.264822
573.0,94.415357,,23.6585,88970.81,15.1,353.0,48.516579,13.213598,100.0,3602269,74.520069,1.57068,23.385689,,0.0,0.34904,0.17452,0.0
664.0,14.909638,,3.3557,87793.43,9.76,,45.63253,1.739735,100.0,3600978,8.734939,46.084337,0.602409,,0.0,4.216867,0.0,40.361445
321.0,87.227414,,25.8427,82864.53,10.6,245.0,45.482866,22.794117,100.0,3608359,66.666666,1.869158,30.218068,,0.311526,0.311526,0.0,0.623052
947.0,25.554382,,0.0,89722.37,12.54,244.5,47.940865,5.128205,100.0,3603976,25.871172,59.3453,9.186906,,0.0,2.323125,0.422386,2.851108
675.0,82.814814,,7.08899,62001.02,10.92,322.0,54.074074,23.728813,40.677966,3608354,66.37037,0.444444,30.666666,,0.0,0.888888,0.74074,0.888888
43.0,88.372093,,,,,,58.139534,,,3618361,83.72093,0.0,16.279069,,0.0,0.0,0.0,0.0
190.0,94.210526,,,,,,47.368421,,,3618362,68.421052,1.052631,28.947368,,0.0,0.0,1.052631,0.526315
1446.0,21.922544,,0.0,81028.04,12.83,233.0,48.409405,8.25688,100.0,3603977,20.816044,66.04426,9.197786,,0.0,1.244813,0.207468,2.489626
200.0,89.5,,9.77778,59110.36,13.29,93.0,47.5,14.285714,50.0,3614202,45.5,2.5,50.0,,0.0,0.0,1.5,0.5
166.0,86.144578,,7.05128,73160.38,13.21,159.29,59.036144,46.661775,100.0,3613448,59.638554,4.216867,34.939759,,0.0,0.0,1.204819,0.0
153.0,90.196078,,9.27835,93100.66,16.89,140.24,49.673202,0.0,100.0,3608928,58.823529,3.267973,33.986928,,0.0,0.0,0.653594,3.267973
586.0,,,,,,,0.0,,,3604429,74.91465729864534,1.5358391245716991,20.3071884249026,2.9010183464195425,0.3412968054608209,0.0,0.0,
637.0,81.004709,,4.7619,71372.73,14.29,,50.54945,70.588235,47.368421052631575,3614186,41.915227,0.627943,53.846153,,0.0,1.098901,1.88383,0.627943
60.0,,,,,,,96.6667,,,3402966,60.0,20.0,0.0,20.0,0.0,0.0,0.0,
396.0,96.212121,,16.6667,71850.61,11.53,151.0,46.969696,37.709923,100.0,3608384,78.282828,1.515151,18.686868,,0.0,0.0,0.50505,1.010101
251.0,98.008,,33.2168,70382.46,9.04,106.41,41.0359,32.037776,100.0,3613313,78.4861,1.1952,15.9363,2.7888,0.3984,0.0,1.1952,
524.0,10.687022,,1.60643,109977.24,11.09,514.0,50.572519,4.497413,100.0,3603466,7.824427,74.42748,1.717557,,0.190839,0.763358,0.0,15.076335
50.0,,,,,,,86.0,,,3403988,0.0,20.0,0.0,70.0,0.0,10.0,0.0,
503.0,73.558648,,5.89812,75646.34,10.98,483.0,49.701789,52.272727,54.545454,3608793,55.864811,1.988071,38.966202,,0.397614,0.198807,0.397614,2.186878
348.0,88.505747,,18.5714,73677.46,10.21,298.0,56.609195,27.71497,100.0,3606939,60.91954,1.436781,33.908045,,0.0,1.149425,2.011494,0.574712
74.0,,,,,,,,,,3404490,0.0,100.0,0.0,,0.0,0.0,0.0,0.0
449.0,93.318485,,24.5283,81095.01,10.38,219.5,46.547884,14.089834,100.0,3613298,62.806236,1.55902,28.953229,,0.445434,0.0,1.781737,4.454342
448.0,93.973214,,19.0157,69556.53,11.02,,46.651785,25.948743,100.0,3613299,68.526785,0.446428,27.455357,,0.446428,0.223214,0.0,2.901785
514.0,87.548638,,14.0594,71519.74,12.14,424.39,49.610894,26.90072,100.0,3613301,66.536964,1.55642,28.210116,,0.194552,0.583657,0.389105,2.529182
754.0,87.267904,,8.24176,95444.4,17.51,452.0,48.541114,62.352941,84.0,3613461,34.08488,1.326259,62.864721,,0.265251,0.265251,0.397877,0.795755
369.0,96.747967,,12.967,84690.87,12.37,408.0,52.303523,9.035779,100.0,3602488,58.807588,0.813008,38.482384,,0.0,1.626016,0.271002,0.0
1172.0,18.600682,,4.00372,101357.01,11.13,183.83,49.488054,3.026939,100.0,3600980,8.447098,70.136518,1.02389,,0.170648,1.365187,0.0,18.856655
1959.0,55.079122,,,95085.69,14.2,271.86,49.05564,8.955223,100.0,3400698,55.640632,14.650331,23.328228,,0.153139,0.255232,0.051046,5.921388
414.0,6.763285,,,55047.22,12.14,437.0,46.135265,0.0,100.0,3401741,8.21256,85.024154,1.690821,,0.966183,0.966183,1.690821,1.449275
697.0,53.802008,,8.97616,99885.87,11.48,361.0,50.215208,4.769475,100.0,3601208,47.202295,41.032998,8.177905,,0.0,2.295552,0.143472,1.147776
275.0,1.090909,,,63781.2,8.7,277.0,49.818181,3.14169,100.0,3402285,6.181818,85.818181,0.363636,,,3.272727,,4.363636
60.0,,,,,,,73.3333,,,3403936,17.8571,42.8571,3.57143,25.0,0.0,10.7143,0.0,
618.0,94.660194,,22.8491,81258.73,11.26,,50.809061,16.292517,100.0,3602137,69.902912,1.132686,27.022653,,0.323624,0.323624,0.970873,0.323624
502.0,86.852589,,39.854,91571.0,11.5,515.74,46.613545,14.468524,100.0,3601912,89.043824,0.0,7.569721,,0.199203,0.0,0.996015,2.191235
113.0,,,,,,,,,,3403858,0.0,66.67,0.0,,0.0,0.0,0.0,33.33
523.0,24.856596,,,66909.0,12.87,,49.330783,11.135857,100.0,3400777,35.564053,57.552581,3.250478,,,1.720841,,1.912045
628.0,83.917197,,13.5325,76054.26,12.28,212.21,56.369426,19.434898,100.0,3608347,77.54777,1.592356,19.904458,,0.159235,0.159235,0.0,0.636942
297.0,,,,,,,64.9832,,,3605843,46.2264,0.943396,46.6981,0.0,0.0,6.13208,0.0,
756.0,86.904761,,5.97403,73219.14,11.92,221.55,57.539682,26.696552,100.0,3602824,72.354497,0.79365,23.412698,,0.26455,1.587301,0.396825,1.190476
585.0,19.145299,,,70312.33,13.56,305.0,48.205128,13.333333,100.0,3400603,18.803418,33.162393,4.957264,,0.51282,0.51282,0.0,42.051282
288.0,15.625,,,72200.32,10.96,827.27,43.402777,28.112449,100.0,3400778,24.652777,68.75,1.388888,,0.347222,1.736111,,3.125
605.0,95.3719,,11.3809,89619.75,13.06,638.0,49.421487,8.491917,100.0,3602467,61.487603,1.157024,36.363636,,0.0,0.495867,0.330578,0.165289
538.0,65.613382,,16.1351,99631.0,10.15,,53.531598,0.0,100.0,3601215,63.754646,27.695167,4.460966,,0.0,2.60223,0.0,1.486988
162.0,80.864197,,2.92398,76292.16,13.09,182.86,50.617283,21.745057,100.0,3613455,64.814814,1.851851,31.481481,,0.0,0.0,1.234567,0.617283
311.0,15.755627,,,81678.51,10.69,310.0,46.945337,17.241379,100.0,3401798,27.331189,61.41479,2.572347,,,0.643086,0.321543,7.717041
557.0,82.226211,,11.7801,73200.34,12.36,108.8,50.628366,34.090909,68.181818,3614184,52.962298,1.436265,40.933572,,0.179533,1.436265,2.333931,0.718132
553.0,11.392405,,3.79147,116035.32,10.9,,48.824593,3.984063,100.0,3601079,14.647377,72.694394,3.435804,,0.0,4.339963,0.180831,4.701627
298.0,92.617449,,15.0,80532.65,10.23,285.05,60.738255,11.409395,100.0,3614182,65.100671,2.013422,30.536912,,0.0,0.33557,1.006711,1.006711
633.0,92.733017,,9.90566,78823.44,11.17,660.0,50.394944,23.121191,100.0,3602183,48.657187,0.947867,48.341232,,0.315955,0.789889,0.315955,0.631911
700.0,88.857142,,25.3185,78700.27,12.6,282.33,50.0,11.073284,100.0,3608776,90.142857,1.857142,7.142857,,0.142857,0.0,0.142857,0.571428
529.0,17.202268,,0.0,94987.73,13.66,,46.502835,2.439024,100.0,3603953,12.287334,80.907372,2.457466,,0.0,2.457466,0.0,1.890359
621.0,95.974235,,25.9861,82763.04,11.77,308.29,47.665056,3.724394,100.0,3608344,76.167471,2.73752,19.967793,,0.0,0.0,0.644122,0.483091
246.0,93.08943,,23.9362,64927.75,9.21,245.0,43.495934,48.852952,100.0,3606891,55.284552,2.03252,41.05691,,0.0,0.0,1.626016,0.0
286.0,46.503496,,,78228.76,9.62,302.0,46.853146,6.896551,100.0,3400154,66.783216,19.580419,6.643356,,,0.6993,,6.293706
266.0,4.135338,,,72917.38,7.3,506.0,51.879699,28.851702,100.0,3401446,7.142857,85.714285,,,,4.135338,,3.007518
418.0,1.196172,,,72918.76666666666,7.18,215.5,45.693779,13.333333333333334,100.0,3400605,2.870813,86.842105,1.674641,,0.717703,0.478468,,7.416267
611.0,,,,,,,49.0998,,,3605723,1.63666,60.8838,28.8052,6.05565,0.0,2.45499,0.163666,
422.0,10.900473,,,77631.83,8.98,750.0,43.127962,4.789272,100.0,3400577,23.696682,49.526066,3.791469,,,3.554502,0.473933,18.957345
906.0,17.660044,,0.0,81891.52,12.32,308.0,49.779249,4.0,100.0,3603961,13.245033,76.269315,6.181015,,0.0,1.103752,0.0,3.200883
274.0,27.007299,,0.0,97843.99,9.77,293.0,47.810218,0.0,100.0,3601027,23.357664,68.248175,3.284671,,0.0,1.824817,0.729927,2.554744
98.0,96.938775,,,,,,44.897959,,,3618358,66.32653,2.040816,31.632653,,0.0,0.0,0.0,0.0
976.0,89.651639,,7.62887,63392.6,9.46,243.5,50.204918,17.475728,85.436893,3608782,69.77459,0.819672,28.483606,,0.204918,0.307377,0.102459,0.307377
1490.0,11.610738,,,81953.44,10.86,185.13,47.38255,8.068656,100.0,3400570,19.463087,63.489932,2.684563,,0.134228,0.536912,0.402684,13.28859
300.0,90.333333,,24.6499,73154.41,9.98,309.0,46.333333,45.786244,100.0,3613293,69.666666,1.333333,27.0,,0.0,0.333333,0.0,1.666666
593.0,90.725126,,32.0631,87372.24,10.63,341.5,48.229342,6.305464,100.0,3602112,80.775716,4.215851,13.322091,,0.168634,0.337268,0.505902,0.674536
45.0,,,,,,,,,,3403872,0.0,37.5,25.0,,0.0,0.0,0.0,37.5
554.0,6.498194,,,43904.7,16.24,,50.0,8.108108,83.783783,3407152,14.620938,29.061371,4.151624,,,4.69314,0.180505,47.292418
444.0,92.342342,,16.4706,66065.49,11.56,106.5,33.333333,29.842647,70.157352,3613408,55.63063,0.225225,40.54054,,0.225225,1.351351,0.9009,1.126126
272.0,7.720588,,,67300.25,10.5,273.0,49.264705,15.384615,100.0,3401799,14.338235,78.308823,,,1.102941,1.102941,,5.147058
769.0,22.496749,,3.19149,29971.06,14.45,,48.63459,9.433962,100.0,3603957,20.93628,68.270481,3.90117,,0.130039,3.771131,0.0,2.990897
385.0,3.636363,,3.25,128243.78,10.89,,48.311688,0.0,100.0,3603786,2.597402,66.753246,0.0,,0.25974,4.675324,0.0,25.714285
291.0,,,,,,,64.2612,,,3604427,87.59999999999998,0.39999999999999997,10.399999999999999,1.1999999999999997,0.0,0.39999999999999997,0.0,
409.0,35.452322,,,85771.92,13.25,318.0,48.410757,4.166666,100.0,3401729,63.569682,23.96088,3.667481,,,0.733496,,8.068459
73.0,,,,,,,46.5753,,,3605846,94.5205,0.0,5.47945,0.0,0.0,0.0,0.0,
150.0,87.3333,,11.4894,70447.98,9.12,209.86,44.0,38.433292,100.0,3608780,44.6667,1.3333,48.6667,2.0,0.0,1.3333,2.0,
345.0,87.826086,,11.6719,71518.63,7.73,89.24,44.057971,34.006211,100.0,3602825,61.15942,1.15942,34.782608,,0.289855,1.449275,0.57971,0.57971
794.0,19.647355,,,68968.52,12.75,259.33,51.889168,9.836065,100.0,3401796,24.685138,64.735516,2.77078,,0.377833,0.377833,,7.052896
780.0,33.076923,,0.973236,91752.3,11.67,256.67,46.666666,7.575757,100.0,3603963,23.974358,61.025641,8.076923,,0.0,2.051282,0.0,4.871794
916.0,3.056768,,0.0,125092.63,13.1,,47.161572,0.0,100.0,3601556,6.877729,65.502183,2.729257,,0.0,2.510917,0.21834,22.161572
194.0,,,,,,,95.3608,,,3407359,0.0,0.0,0.0,100.0,0.0,0.0,0.0,
67.0,,,,,,,67.1642,,,3605244,7.5,75.0,7.5,10.0,0.0,0.0,0.0,
662.0,93.957703,,17.455,84913.92,11.19,348.5,47.734138,16.765697,100.0,3602187,75.981873,1.057401,22.356495,,0.0,0.0,0.151057,0.453172
445.0,89.438202,,19.1388,,,,16.853932,,,3607841,51.910112,4.94382,38.876404,,0.674157,0.449438,1.348314,1.797752
203.0,81.773399,,3.47222,77132.59,12.8,,52.216748,6.10687,100.0,3608910,66.009852,0.985221,29.064039,,0.0,1.477832,0.49261,1.970443
226.0,88.938053,,12.1387,77777.59,9.24,252.0,48.672566,27.026035,100.0,3608192,64.601769,0.0,31.415929,,1.327433,0.0,2.212389,0.442477
262.0,90.458015,,23.796,71871.45,10.48,199.19,48.473282,26.050063,100.0,3608193,74.42748,1.145038,23.282442,,0.0,0.381679,0.763358,0.0
286.0,14.685314,,,84684.92,10.17,288.0,51.398601,7.062146,100.0,3400573,25.174825,55.944055,2.097902,,0.34965,5.944055,0.34965,10.13986
333.0,38.138138,,0.0,94506.25,13.96,,49.549549,0.0,100.0,3603955,29.429429,52.852852,10.81081,,0.0,4.504504,0.0,2.402402
432.0,88.194444,,22.7926,82323.44,11.44,489.0,44.907407,17.614035,100.0,3602437,73.148148,2.314814,23.379629,,0.0,0.0,0.462962,0.694444
211.0,,,,,,,61.1374,,,3402324,27.624291712712488,44.751386574584025,8.839777348066795,6.077348176795547,0.0,12.707196187841145,0.0,
0.0,53.2484,,,57819.7,10.1,838.0,49.172,1.204819,100.0,3401487,42.293,11.2102,1.0191,43.6943,0.6369,1.0191,0.1274,
1196.0,35.28428,,,101397.13,14.06,247.4,51.67224,3.40909,100.0,3401727,56.354515,25.752508,5.100334,,1.086956,,,11.705685
521.0,26.103646,,,67248.87,12.12,612.0,44.337811,25.742574,100.0,3400776,36.660268,56.62188,3.262955,,0.191938,0.767754,,2.495201
792.0,91.919191,,16.0265,74411.06,11.3,792.0,47.095959,24.736091,100.0,3602115,63.257575,1.262626,32.449494,,0.50505,0.757575,0.883838,0.883838
334.0,85.628742,,,,,,41.616766,,,3618220,67.365269,0.598802,31.736526,,0.0,0.0,0.0,0.299401
1222.0,1.472995,,,80133.24,10.06,196.17,48.199672,23.675213,100.0,3401695,4.255319,87.561374,0.900163,,0.163666,1.145662,,5.973813
632.0,94.936708,,8.99054,82223.85,10.96,590.83,45.253164,10.231528,100.0,3607697,65.981012,0.316455,27.373417,,0.0,0.158227,6.012658,0.158227
195.0,,,,,,,52.8205,,,3402826,6.15385,63.5897,14.8718,9.74359,0.0,5.64103,0.0,
234.0,95.726495,,33.9921,85780.64,11.51,261.0,49.572649,15.123456,100.0,3601984,72.222222,2.564102,24.358974,,0.42735,0.0,0.42735,0.0
712.0,88.764044,,16.9655,88017.62,11.67,708.0,44.101123,13.186088,100.0,3602124,65.870786,3.370786,26.544943,,0.0,0.0,1.123595,3.089887
1061.0,86.899151,,9.44162,127459.08,12.08,153.57,48.539114,11.235955,70.786516,3606396,55.984919,0.659754,41.941564,,0.09425,0.282752,0.942507,0.09425
344.0,85.755813,,24.2754,75580.8,10.2,332.71,47.674418,11.865864,100.0,3618058,63.081395,1.744186,33.139534,,0.581395,0.0,0.290697,1.16279
422.0,81.042654,,11.4667,142274.1,21.95,219.5,100.0,30.0,55.0,3613405,69.194312,0.473933,27.251184,,0.473933,0.7109,0.7109,1.184834
414.0,92.512077,,32.4074,72062.43,11.76,447.0,50.966183,7.894736842105263,100.0,3602791,98.067632,0.0,1.449275,,0.241545,0.241545,0.0,0.0
3.0,,,,,,,33.3333,,,3406996,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
205.0,,,,,,,,,,3402415,37.206279372062795,41.85581441855815,11.628837116288373,,0.0,3.879612038796121,0.0,5.429457054294571
43.0,,,,,,,,,,3407293,0.0,100.0,0.0,,0.0,0.0,0.0,0.0
289.0,74.048442,,,40171.67,17.75,213.0,52.249134,16.666666,41.666666,3618223,62.283737,1.038062,35.640138,,0.0,0.692041,0.34602,0.0
493.0,3.853955,,1.34228,118456.38,10.72,262.0,49.087221,0.0,100.0,3601554,7.099391,67.951318,2.636916,,0.0,1.014198,0.0,21.298174
1091.0,3.666361,,1.55535,120973.4,11.97,187.67,47.479376,1.062699,100.0,3601555,4.307974,71.310724,2.108157,,0.091659,1.191567,0.0,20.989917
1685.0,28.605341,,1.42105,91543.5,13.36,218.75,49.376854,1.526717,100.0,3603959,20.237388,63.264094,9.317507,,0.296735,1.661721,0.118694,5.103857
511.0,94.129158,,15.9763,71817.16,12.27,217.3,45.205479,29.116035,100.0,3613458,69.471624,1.565557,26.027397,,0.0,1.174168,0.391389,1.369863
562.0,16.548042,,5.44465,79943.42,7.65,,48.22064,0.0,100.0,3600986,9.430604,56.761565,0.711743,,0.0,4.092526,0.0,29.003558
726.0,96.831955,,6.35209,86283.96,10.15,225.5,99.862258,23.076923,25.641025,3613411,62.672176,1.652892,32.782369,,0.0,0.826446,1.652892,0.413223
473.0,96.828752,,25.8242,72079.23,12.59,160.53,43.763213,38.312693,100.0,3606892,76.321353,1.479915,20.718816,,0.0,0.634249,0.422832,0.422832
900.0,,,,,,,50.8889,,,3606042,7.98176,53.8198,17.9019,9.57811,1.14025,9.57811,0.0,
627.0,64.114832,,,87077.66,12.6,,47.208931,18.0,100.0,3400701,58.851674,5.263157,22.169059,,0.637958,1.116427,0.159489,11.802232
68.0,,,,,,,54.4118,,,3402775,4.411758676472397,91.1764726470582,2.9411791176462647,1.4705895588231324,0.0,0.0,0.0,
784.0,92.474489,,11.4286,100474.24,13.94,376.0,52.423469,0.0,66.666666,3608336,92.984693,0.382653,6.377551,,0.127551,0.0,0.0,0.127551
351.0,,,,,,,59.2593,,,3403033,18.7919,45.302,2.68456,29.8658,0.0,3.3557,0.0,
523.0,84.130019,,6.89655,84311.01,12.74,233.03,22.179732,12.614395,100.0,3607693,67.686424,1.720841,29.445506,,0.191204,0.0,0.764818,0.191204
519.0,81.695568,,2.04918,81653.44,18.65,1044.68,60.500963,8.16559,100.0,3613457,63.969171,1.926782,25.626204,,0.192678,2.504816,1.156069,4.624277
324.0,96.91358,,9.89011,75254.4,11.76,347.57,44.753086,35.709592,100.0,3606957,69.135802,0.925925,26.543209,,0.617283,1.234567,0.925925,0.617283
211.0,84.834123,,0.0,74156.08,12.43,220.79,54.976303,24.972129,100.0,3608188,17.061611,0.0,79.146919,,1.895734,1.895734,0.0,0.0
393.0,38.422391,,,86717.4,10.2,306.0,40.712468,0.0,100.0,3403393,63.358778,21.882951,8.142493,,,0.254452,0.254452,6.10687
263.0,10.266159,,,75227.65,12.08,,50.190114,7.729468,100.0,3400574,19.011406,55.133079,3.802281,,1.520912,1.520912,0.380228,18.631178
1483.0,52.865812,,8.26384,101063.75,13.33,213.86,46.392447,4.630454,100.0,3601211,47.673634,40.660822,7.417397,,0.0,2.225219,0.0,2.022926
729.0,5.761316,,2.63158,136792.27,8.8,242.67,48.971193,0.0,100.0,3603790,6.310013,52.263374,0.411522,,0.274348,1.920438,0.0,38.820301
73.0,,,,,,,94.5205,,,3403541,12.5,62.5,6.25,12.5,0.0,6.25,0.0,
130.0,,,,,,,100.0,,,3404492,25.0,50.0,0.0,25.0,0.0,0.0,0.0,
645.0,95.813953,,24.1477,74845.13,12.09,321.84,49.302325,25.392192,100.0,3602027,74.728682,0.775193,23.410852,,0.155038,0.155038,0.0,0.775193
0.0,39.924,,,55163.43,9.52,,45.6274,14.285714,100.0,3404532,43.7262,8.7452,0.3802,44.8669,,2.2814,,
668.0,96.706586,,11.0,84324.63,12.64,,39.820359,8.905943,100.0,3602237,77.245508,2.54491,19.161676,,0.0,0.449101,0.449101,0.1497
239.0,,,,,,,51.4644,,,3402999,41.538490861532004,50.25638894359442,3.589739210257373,1.5384596615388741,2.051279548718499,0.5128208871794047,0.5128208871794047,
375.0,89.066666,,14.0594,91775.06,9.06,392.0,46.933333,2.31107,100.0,3602626,31.733333,1.6,62.666666,,0.266666,1.066666,2.133333,0.533333
330.0,7.575757,,0.0,102867.75,10.88,339.0,50.30303,6.418485,100.0,3603075,6.969696,87.272727,1.212121,,0.0,3.636363,0.30303,0.60606
1270.0,77.559055,,2.40113,93422.7,16.01,326.38,45.43307,1.305728,100.0,3601833,26.299212,2.519685,67.480314,,0.07874,1.496062,0.944881,1.181102
918.0,,,,,,,0.0,,,3604431,60.23968795206241,1.5250496949900612,34.967293006541404,0.8714598257080349,0.0,2.396509520698096,0.0,
130.0,85.3846,,2.0,85384.05,9.24,112.28,54.6154,0.0,100.0,3608909,58.4615,2.3077,37.6923,1.5385,0.0,0.0,0.0,
460.0,92.391304,,18.7831,87389.12,11.14,152.3,12.608695,10.226179,100.0,3601930,76.086956,1.304347,21.086956,,0.217391,0.217391,0.869565,0.217391
483.0,97.515527,,21.7308,89257.09,11.52,174.33,45.548654,2.268722,100.0,3602534,76.190476,1.863354,20.289855,,0.0,0.828157,0.414078,0.414078
456.0,89.692982,,14.1844,83884.68,10.8,161.02,16.008771,26.478149,100.0,3613626,68.421052,1.754385,27.41228,,0.0,0.219298,1.754385,0.438596
542.0,88.745387,,5.6338,152364.13466666668,13.33,200.0,0.553505,13.333333333333334,60.0,3614176,50.922509,1.476014,45.571955,,0.0,0.738007,0.553505,0.738007
671.0,54.247391,,23.3831,93787.08,14.22,,50.074515,6.122448,100.0,3602964,54.992548,22.354694,13.412816,,0.0,7.898658,0.0,1.341281
54.0,,,,,,,96.2963,,,3404335,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
65.0,,,,,,,23.0769,,,3404086,0.0,26.1538,73.8462,0.0,0.0,0.0,0.0,
148.0,67.567567,,20.5479,78245.67,9.94,427.5,44.594594,0.0,100.0,3608975,49.324324,20.945945,20.27027,,0.0,5.405405,0.675675,3.378378
534.0,89.513108,,28.7485,78006.61,13.76,589.0,48.501872,16.257883,100.0,3602508,74.531835,4.307116,17.41573,,0.0,0.749063,0.374531,2.621722
463.0,45.572354,,,33946.08,9.81,928.0,47.084233,14.736842,75.789473,3400535,42.764578,30.453563,10.583153,,0.215982,1.943844,0.215982,13.822894
688.0,23.982558,,,71579.38,15.55,250.33,48.982558,14.492753,100.0,3400775,29.360465,63.808139,4.215116,,,,0.145348,2.47093
300.0,4.666666,,0.0,105638.94,11.17,324.0,51.333333,6.896551,100.0,3603074,10.666666,85.0,1.0,,0.0,3.0,0.0,0.333333
250.0,96.399999,,,73110.83,9.9,271.57,49.6,47.87424,100.0,3618355,75.6,0.0,23.599999,,0.0,0.0,0.4,0.4
434.0,86.175115,,11.7021,90710.36,13.12,86.6,57.373271,15.151515,72.727272,3613406,59.677419,1.152073,35.9447,,0.691244,0.691244,0.921658,0.921658
556.0,79.316546,,4.73588,86993.55,13.32,229.86,50.89928,8.230668,100.0,3601840,72.66187,1.258992,23.201438,,0.179856,0.0,0.719424,1.978417
2131.0,8.305959,,1.20426,130750.5,9.27,192.18,49.084936,7.017543,100.0,3603791,3.519474,59.643359,0.610042,,0.140778,1.220084,0.187705,34.678554
614.0,13.355048,,,74500.3,15.58,623.0,49.5114,12.5,100.0,3400602,18.403908,33.876221,3.583061,,,1.79153,0.162866,42.18241
255.0,33.3333,,,70221.19,15.94,255.0,52.9412,0.0,100.0,3408836,59.21564078435921,27.05877294122706,3.5293964706035292,8.627491372508628,0.3921996078003922,0.7842992157007843,0.3921996078003922,
729.0,96.021947,,21.4732,85015.82,12.01,,47.325102,13.358842,100.0,3602040,68.998628,2.469135,27.297668,,0.0,0.411522,0.411522,0.411522
546.0,94.322344,,21.0953,89335.76,11.06,271.0,45.238095,12.267809,100.0,3602101,86.996336,1.098901,10.62271,,0.0,0.54945,0.0,0.7326
1043.0,13.135186,,0.883219,104768.64,10.53,146.43,48.22627,3.802672,100.0,3603467,7.766059,70.469798,2.972195,,0.191754,0.575263,0.0,18.024928
96.0,,,,,,,22.9167,,,3607295,15.625,55.2083,17.7083,3.125,7.29167,1.04167,0.0,
299.0,55.183946,,24.7423,95971.46,10.65,,49.832775,12.746585,100.0,3601212,60.869565,30.100334,4.682274,,0.0,1.67224,0.0,2.675585
347.0,6.628242,,,61455.39,8.65,652.0,50.432276,17.506631,100.0,3401445,9.79827,81.268011,1.440922,,0.288184,3.746397,0.288184,3.170028
464.0,67.887931,,,122953.22,14.72,,54.310344,12.5,100.0,3400702,83.405172,5.818965,8.620689,,0.215517,0.431034,,1.50862
564.0,99.822695,,26.3525,81195.83,11.2,604.0,49.64539,14.574448,100.0,3602078,67.730496,3.900709,26.063829,,1.063829,0.177304,0.886524,0.177304
163.0,92.638036,,,74685.56,14.0,,49.693251,100.0,100.0,3618356,63.190184,0.613496,34.355828,,0.613496,0.613496,0.613496,0.0
267.0,5.992509,,,49152.46,12.71,253.0,48.314606,10.050251,100.0,3401740,8.614232,84.269662,0.749063,,0.374531,2.621722,1.872659,1.498127
476.0,90.756302,,17.0259,75395.88,11.43,1355.56,44.957983,14.128397,100.0,3606283,72.478991,1.05042,23.529411,,0.210084,0.210084,1.890756,0.630252
198.0,97.979797,,21.5116,85196.15,9.71,234.65,51.010101,33.497133,100.0,3602609,37.373737,3.030303,54.545454,,0.0,1.010101,3.030303,1.010101
878.0,72.665148,,4.64548,73667.58,7.82,256.0,50.683371,18.181818,50.0,3607689,19.248291,1.025056,76.65148,,0.113895,1.708428,1.025056,0.22779
455.0,18.241758,,,82219.87,7.12,213.0,44.615384,6.684491,100.0,3400571,24.175824,52.087912,4.395604,,1.098901,3.516483,0.87912,13.846153
560.0,33.035714,,11.4662,85506.55,14.14,978.33,48.571428,7.686746,100.0,3602607,19.821428,58.75,0.892857,,0.357142,1.428571,0.178571,18.571428
281.0,37.010676,,,82363.48,12.83,237.0,44.128113,8.695652,100.0,3401860,60.854092,25.622775,7.117437,,,1.067615,0.355871,4.982206
482.0,48.547717,,10.1449,103596.4,13.54,,41.493775,12.195121,100.0,3601210,41.701244,40.456431,10.99585,,0.0,3.52697,0.0,3.319502
163.0,,,,,,,74.8466,,,3605995,1.31579,76.3158,1.31579,21.0526,0.0,0.0,0.0,
227.0,83.70044,,5.55556,86487.15,9.97,200.0,44.052863,0.0,100.0,3614174,62.995594,4.845814,31.718061,,0.0,0.0,0.440528,0.0
486.0,71.399176,,11.236,70415.88,11.64,122.25,51.64609,19.047619,69.047619,3614179,58.024691,0.823045,37.242798,,0.411522,0.617283,1.64609,1.234567
529.0,80.5293,,11.1588,74077.35,12.6,513.4,70.510396,17.029352,100.0,3618112,57.655954,0.756143,38.752362,,0.189035,0.756143,0.567107,1.323251
142.0,,,,,,,,,,3404044,0.0,100.0,0.0,,0.0,0.0,0.0,0.0
